chromosome,context,pos,mC,uC,coverage,N,Sx,Sx2,log_x_sum,log_1_minus_x_sum,alpha,beta,sum_mC,sum_uC,sum_cov,sum_cov2,sum_mC2,sum_uC2,Sx3,Sx4,count_zero,count_one,mean,variance,closest_distribution,ks_normal,ks_beta,ks_betabinomial,p_normal,p_beta,p_betabinomial,could_use_instead
1,CG,137120,52,0,52,5,5.0,5.0,2.380559462358143e-39,0.0,1.0,1.0,1698825,1698826,1698827,8.393326e-318,8.39333e-318,8.393335e-318,2.3805692714473933e-39,0.0,1698832,0,1.0,0.0,normal,0.7096514669870622,0.9798192790606174,0.9798192790606174,0.025997420448742703,0.00027079084220174034,0.00027079084220174034,False
1,CG,137157,48,8,56,6,5.089743614196777,4.452765464782715,9.299016609259486e-42,2.5849394142282115e-26,3.1895315549036822,0.5704199829385972,1585267068834421228,1657324662872349164,1729382256910277100,2.872848349936527e-188,1.8827498946144024e-183,1.2338789709344948e-178,9.299016609259486e-42,4.235164736271502e-22,6636,486539264,0.8482906023661295,0.027036757681313795,beta,0.3147910069942851,0.17899638883360774,0.6196078431372549,1.1836625224488566,1.9813323806014556,0.03992817017279642,True
1,CG,137158,14,2,16,2,1.75,1.5625,3.5032461608120427e-44,-7.785482278318212e+26,2.1875,0.3125,17015162342159155225,17015443817135865881,17015725292112576537,-8.837028314601305e+212,-9.257839186725175e+212,-9.678650058849045e+212,3.5032461608120427e-44,-8.123981507810308e+26,25,3962109952,0.875,0.03125,beta,0.4526569923758498,0.3094794702852103,0.7372549019607844,1.614180530008501,1.9817222769605207,0.4541372614644794,True
1,CG,137169,23,2,25,3,2.7638888359069824,2.555748462677002,0.0,2.4420003425570609e-23,13.310263471420939,1.1370579604337367,1867918522986790912,1867919622498418688,1867920722010046464,8.293338616584546e-184,8.294487755924519e-184,8.295636895264492e-184,0.0,2.442283070305492e-23,0,434910464,0.9212962786356608,0.0046939817966251685,normal,0.2544141683955611,0.3768313297073554,0.8588235294117647,1.9801950732298403,1.5756665813278707,0.047874394389541886,True
1,CG,137170,8,0,8,1,1.0,1.0,0.0,2.380628125982895e-39,1.0,1.0,7296608270024704,7296612564992000,7296616859959296,3.605009843367709e-308,3.6050119653635e-308,3.605014087359291e-308,0.0,2.3806379350721452e-39,0,1698881,1.0,0.0,normal,0.7096514669870622,0.9798192790606174,0.9798192790606174,1.3902281771295906,0.5845270138763637,0.5845270138763637,True
1,CG,137190,26,3,29,3,2.769230842590332,2.5917160511016846,2048.0,9.299016609259486e-42,2.769236075581728,0.230769593492134,28502577381376,28502594158592,28502610935808,1.4082169169208e-310,1.4082177458254e-310,1.40821857473e-310,33554432.0,9.299016609259486e-42,1291845632,6636,0.9230769475301107,0.01775144895858216,beta,0.5943218875903211,0.2149587891757987,0.7592866106775792,0.4796248323314438,1.9981630841214224,0.12582871347066635,True
1,CG,137204,31,1,32,3,2.923076868057251,2.8520710468292236,-1.01066198519783e+27,3.5032461608120427e-44,11.367066316904996,0.29913354371635253,111338979328,111339044864,111339110400,5.50088618663e-313,5.50088942453e-313,5.50089266244e-313,-1.0445119081470396e+27,3.5032461608120427e-44,3965255680,25,0.9743589560190836,0.0019724606527138366,beta,0.44321028163684617,0.23770401621675852,0.9176470588235294,1.195061656791597,1.9915918064222795,0.025574419952797803,True
1,CG,137206,34,3,37,4,3.718181848526001,3.479421377182007,2.443939047117732e-23,0.0,6.941641415970956,0.5261390194833575,434920960,434921216,434921472,2.148798844e-315,2.14880011e-315,2.148801374e-315,2.4442217748661632e-23,0.0,434922752,0,0.9295454621315002,0.007734104168316473,beta,0.41087591679056223,0.19192723361356917,0.8,1.0183832211302486,1.9969825257444314,0.023904086478393233,True
1,CG,137218,16,1,17,2,1.875,1.765625,2.3806953883091825e-39,0.0,6.09375,0.40625,1698922,1698923,1698924,8.393805e-318,8.39381e-318,8.393815e-318,2.3807051973984328e-39,0.0,1698929,0,0.9375,0.0078125,beta,0.40238690737337923,0.3199637379080153,0.8588235294117647,1.804824885417049,1.9732235957839597,0.20926365484479842,True
1,CG,139030,602,26,628,49,47.08106231689453,45.459381103515625,9.299016609259486e-42,6.490371073168535e+32,6.852633673471069,0.27930077057378583,8574853690513431020,8646911284551358956,8718968878589286892,4.538015467773359e+279,2.974033816959948e+284,1.9490628022828717e+289,9.299016609259486e-42,1.0633823966279327e+37,6636,2113929216,0.9608380064672354,0.004627230095645955,beta,0.5682867683327459,0.1889293809682514,0.8,7.195100145122834e-14,0.12102286125783723,2.307331984499121e-27,True
1,CG,139060,548,48,596,47,43.63713836669922,41.17551040649414,3.5032461608120427e-44,-1.2572828523992143e+27,3.366261838494081,0.25941831219975514,17042465414900088857,17042746889876799513,17043028364853510169,-5.925017079504112e+214,-6.194336037663389e+214,-6.463654995822665e+214,3.5032461608120427e-44,-1.3249826982976336e+27,25,3968466944,0.9284497524829621,0.014361306323206134,beta,0.5803936709365125,0.15727840932647097,0.675528652249573,7.084754460520622e-14,0.3906781505892768,9.389094789744145e-19,True
1,CG,139074,477,14,491,40,38.867095947265625,37.90528106689453,0.0,2.4459181413567505e-23,6.531059273838116,0.19036831385649666,1868025175614685184,1868026275126312960,1868027374637940736,8.404805132561919e-184,8.405954271901892e-184,8.407103411241865e-184,0.0,2.4462008691051817e-23,0,434935296,0.9716773986816406,0.003564163655018805,beta,0.6172909877907609,0.3000216966006357,0.8024452695341736,2.3072295630779045e-13,0.002983234651008346,1.6984117661486292e-22,False
1,CG,139810,17,2,19,2,1.75,1.5625,0.0,2.3807640519339345e-39,2.1875,0.3125,7297024881852416,7297029176819712,7297033471787008,3.6052156769594326e-308,3.6052177989552235e-308,3.6052199209510145e-308,0.0,2.3807738610231847e-39,0,1698978,0.875,0.03125,beta,0.4526569923758498,0.3094794702852103,0.7372549019607844,1.614180530008501,1.9817222769605207,0.4541372614644794,True
1,CG,139853,18,0,18,2,2.0,2.0,-4.440892098500626e-16,9.299016609259486e-42,1.0,1.0,28504204771328,28504221548544,28504238325760,1.40829732066755e-310,1.40829814957215e-310,1.40829897847676e-310,-7.275957614183426e-12,9.299016609259486e-42,2919235584,6636,1.0,0.0,normal,0.7096514669870622,0.9798192790606174,0.9798192790606174,0.532323985056625,0.08595779650870002,0.08595779650870002,True
1,CG,144843,16,0,16,2,2.0,2.0,-1.721510367131232e+27,3.5032461608120427e-44,1.0,1.0,111345336320,111345401856,111345467392,5.50120026376e-313,5.50120350167e-313,5.5012067396e-313,-1.7892102130296512e+27,3.5032461608120427e-44,3971612672,25,1.0,0.0,normal,0.7096514669870622,0.9798192790606174,0.9798192790606174,0.532323985056625,0.08595779650870002,0.08595779650870002,True
1,CG,144974,9,0,9,1,1.0,1.0,2.4478568459174216e-23,0.0,1.0,1.0,434945792,434946048,434946304,2.14892153e-315,2.148922796e-315,2.14892406e-315,2.448139573665853e-23,0.0,434947584,0,1.0,0.0,normal,0.7096514669870622,0.9798192790606174,0.9798192790606174,1.3902281771295906,0.5845270138763637,0.5845270138763637,True
1,CG,180999,618,334,952,65,41.76073455810547,29.159687042236328,2.380831314260222e-39,0.0,3.411927655365758,1.8986900803016629,1699019,1699020,1699021,8.394284e-318,8.39429e-318,8.394294e-318,2.3808411233494723e-39,0.0,1699026,0,0.6424728393554687,0.0363992083925041,beta,0.12834625894841972,0.0860393530481845,0.30091697878620915,0.4691711997869053,1.4434863652776606,3.088193123663767e-05,True
1,CG,181000,277,114,391,34,24.310348510742188,18.443960189819336,9.299016609259486e-42,-140737488355328.0,3.8131330420713576,1.5198437095016741,15564440312192440812,15636497906230368748,15708555500268296684,-2.2181357552999203e+130,-1.4536774485933558e+135,-9.526820527101416e+139,9.299016609259486e-42,-2.305843009213694e+18,6636,3741319168,0.7150102503159467,0.03217611563289884,beta,0.10856445816720539,0.10395831971232761,0.383895058065306,1.6355256916911682,1.7120017415696507,0.00017773197513132167,True
1,CG,181001,727,282,1009,66,47.273284912109375,35.58326721191406,3.5032461608120427e-44,-2.1954092884201666e+27,4.774534347116135,1.8913715127270205,17069768487641022489,17070049962617733145,17070331437594443801,-3.9643750641045687e+216,-4.136739197326506e+216,-4.309103330548443e+216,3.5032461608120427e-44,-2.2631091343185858e+27,25,3974823936,0.7162618926077178,0.026510995245888142,beta,0.1048112684988024,0.04967406758384496,0.40355665765521226,0.9261145139607361,1.9936282648162185,1.8446828658145942e-09,True
1,CG,181002,296,75,371,33,26.12813377380371,21.717575073242188,0.0,2.44983594015644e-23,3.2626417833398675,0.8580956479023001,1868131828242579456,1868132927754207232,1868134027265835008,8.516271648539292e-184,8.517420787879265e-184,8.518569927219238e-184,0.0,2.4501186679048713e-23,0,434960128,0.7917616295092034,0.0321975406394035,beta,0.22988232180719909,0.11901543663730263,0.5275379694852669,0.12226525124239848,1.476369429536109,4.218243016970515e-08,True
1,CG,181014,900,171,1071,69,58.010135650634766,50.036827087402344,0.0,2.380899977884974e-39,5.205329828465182,0.9861357513979709,7297441493680128,7297445788647424,7297450083614720,3.605421510551156e-308,3.605423632546947e-308,3.605425754542738e-308,0.0,2.3809097869742242e-39,0,1699075,0.8407266036323879,0.018620040670442272,beta,0.18092829546237943,0.11725606765959751,0.5616344205931046,0.043667831133732224,0.5978331133569491,4.980978897600835e-19,True
1,CG,181015,375,74,449,41,33.794429779052734,28.922033309936523,9.62964972193618e-35,9.300417907723811e-42,3.652603161043095,0.7787996050894664,28505832161280,28505848938496,28505865715712,1.4083777244143e-310,1.4083785533189e-310,1.40837938222353e-310,1.5777218104420236e-30,9.300417907723811e-42,251658240,6637,0.8242543848549447,0.026670659521994634,beta,0.21048859787969898,0.11632521416275643,0.554171785571053,0.10574010873862545,1.2717020332575717,4.627460429963804e-11,True
1,CG,181019,998,136,1134,73,64.41258239746094,57.83355712890625,-2.843393527733608e+27,3.5032461608120427e-44,5.7237880044294815,0.763089384604105,111351693312,111351758848,111351824384,5.5015143409e-313,5.5015175788e-313,5.5015208167e-313,-2.9787932195304463e+27,3.5032461608120427e-44,3977969664,25,0.8823641424309717,0.013863945833421197,beta,0.23639831883305706,0.08476573195381942,0.6526230003633435,0.001144492753268855,1.3411955573084766,3.9441832706733314e-27,True
1,CG,181020,392,48,440,39,34.3770751953125,30.787656784057617,2.4517746447171113e-23,0.0,6.32689726735738,0.8508219546834579,434970624,434970880,434971136,2.149044217e-315,2.14904548e-315,2.149046747e-315,2.4520573724655425e-23,0.0,434972416,0,0.8814634665464743,0.01277686612285905,beta,0.2811556380792224,0.16382152456083243,0.6382122490878867,0.008400298077100084,0.49218276275278866,6.372076654951213e-14,True
1,CG,181023,950,213,1163,74,60.06206512451172,50.21675109863281,2.3809672402112616e-39,0.0,5.36107479005456,1.244084949984642,1699116,1699117,1699118,8.394763e-318,8.39477e-318,8.394773e-318,2.3809770493005118e-39,0.0,1699123,0,0.8116495287096178,0.020101428041047968,beta,0.13062588898784194,0.09876563835103558,0.5190922430255375,0.31995959784473654,0.9318111923655663,1.916768969608583e-17,True
1,CG,181024,359,116,475,41,30.57862091064453,23.986196517944336,9.300417907723811e-42,3.0517578125e-05,4.046760747551987,1.379160556566574,4107282860161898989,4179340454199826925,4251398048237754861,1.0842021724871022e-19,7.105427357611473e-15,4.656612873084255e-10,9.300417907723811e-42,0.5,6637,1073741824,0.7458200222108422,0.0295012197797627,beta,0.1647337349977433,0.09049906326951573,0.4298067270938122,0.43161632472390443,1.780471352592839,1.0550956869715482e-06,True
1,CG,181027,1085,155,1240,79,69.38273620605469,61.86744689941406,3.5032461608120427e-44,-3.791191370311477e+27,6.987270386961736,0.9685179078476484,17097071560381956121,17097353035358666777,17097634510335377433,-2.6475130862889637e+218,-2.7578261315510034e+218,-2.868139176813043e+218,3.5032461608120427e-44,-3.9265910621083156e+27,25,3981180928,0.8782624836209454,0.011938367675225364,beta,0.21682943589973624,0.13516859937387782,0.636603605520896,0.002376619179115882,0.22299053844332165,6.214847430845662e-28,True
1,CG,181028,482,89,571,48,40.9271354675293,36.04194259643555,0.0,2.4537537389561298e-23,3.542831817379871,0.6122580830396809,1868238480870473728,1868239580382101504,1868240679893729280,8.627738164516665e-184,8.628887303856638e-184,8.630036443196611e-184,0.0,2.454036466704561e-23,0,434984960,0.852648655573527,0.024371820501512244,beta,0.2575543968613208,0.0913081990158855,0.5755385283962544,0.006861732563758969,1.6368087688810493,6.19042836382104e-14,True
1,CG,181055,1343,90,1433,83,78.17198181152344,74.13059997558594,0.0,2.3810359038360135e-39,7.423351662243642,0.45847727042640746,7297858105507840,7297862400475136,7297866695442432,3.60562734414288e-308,3.605629466138671e-308,3.605631588134462e-308,0.0,2.3810457129252637e-39,0,1699172,0.941831106162933,0.0061682423791480905,beta,0.4101421325622517,0.08907928731584158,0.7542065556561287,2.98429947988784e-12,1.0509370754967615,3.9232226755298253e-41,True
1,CG,181056,735,34,769,60,57.678653717041016,55.74958038330078,2.4178516392292583e+24,9.300417907723811e-42,6.012937328371834,0.24199784179007972,28507459551232,28507476328448,28507493105664,1.4084581281611e-310,1.4084589570657e-310,1.4084597859703e-310,3.961408125713217e+28,9.300417907723811e-42,1879048192,6637,0.9613108952840169,0.005126476945682855,beta,0.5572212740269674,0.2329290801917212,0.7911004761458076,2.6331742606606557e-16,0.005949664723247886,9.687213566841709e-33,False
1,CG,181072,1425,70,1495,84,80.23369598388672,77.06570434570312,-4.7196463997755123e+27,3.5032461608120427e-44,6.950965941989407,0.3262899785700882,111358050304,111358115840,111358181376,5.50182841803e-313,5.50183165594e-313,5.50183489385e-313,-4.855046091572351e+27,3.5032461608120427e-44,3984326656,25,0.9551630474272228,0.00517400943836818,beta,0.4749781897817359,0.16314721144010225,0.7609573133413311,1.385604740309694e-16,0.04571333412753332,2.2556874189890563e-42,False
1,CG,181073,772,42,814,61,57.82698440551758,55.31190872192383,2.455692443516801e-23,0.0,4.742442847342341,0.26022185429961797,434995456,434995712,434995968,2.149166903e-315,2.14916817e-315,2.149169433e-315,2.455975171265232e-23,0.0,434997248,0,0.9479833509101242,0.00821483786922966,beta,0.5796872292107234,0.18500638880295173,0.7113830132757983,6.273142482007285e-18,0.06145514861584387,6.147621748838477e-27,True
1,CG,181093,1307,144,1451,83,74.89218139648438,68.52078247070312,2.381103166162301e-39,0.0,6.003191017046684,0.6499047417352144,1699213,1699214,1699215,8.395243e-318,8.395247e-318,8.39525e-318,2.3811129752515513e-39,0.0,1699220,0,0.9023154385118599,0.011517206985665496,beta,0.3204248496462361,0.12346786306316881,0.6556311235523322,1.5853798365391058e-07,0.31829826484726226,4.0999385903446965e-31,True
1,CG,181094,630,69,699,52,46.81085205078125,42.71798324584961,9.300417907723811e-42,-6.617444900424222e-24,6.22972515162182,0.6905869916588139,11096869481840908781,11168927075878836717,11240984669916764653,-5.299469827385791e-169,-3.473060546075552e-164,-2.2761049594760737e-159,9.300417907723811e-42,-1.0842021724855044e-19,6637,2701131776,0.9002086932842548,0.011342103719475376,beta,0.3406889747866976,0.16204985292329555,0.6633490236469127,2.2888423410181992e-05,0.26052972528544227,5.337064565412598e-20,True
1,CG,181101,1407,65,1472,83,79.18547058105469,75.89749908447266,3.5032461608120427e-44,-6.383128327565242e+27,8.811500450845914,0.424468370878676,17124374633122889753,17124656108099600409,17124937583076311065,-1.7650087241926422e+220,-1.8356090731603476e+220,-1.906209422128053e+220,3.5032461608120427e-44,-6.653927711158919e+27,25,3987537920,0.9540418142295746,0.004283525252446907,beta,0.42976789110684194,0.10429327368946129,0.7717693791278447,1.934071743883149e-13,0.6545856682632941,4.586923706861149e-43,True
1,CG,181102,644,23,667,51,49.18671798706055,47.68457794189453,0.0,2.4576715377558194e-23,5.7390523137809675,0.2115717567217067,1868345133498368000,1868346233009995776,1868347332521623552,8.739204680494038e-184,8.740353819834011e-184,8.741502959173984e-184,0.0,2.4579542655042506e-23,0,435009792,0.9644454507266774,0.004933430861959067,beta,0.5949701976661451,0.2645776912380522,0.7839979274493175,8.337164459661626e-16,0.0031705702462447682,2.366734949790086e-27,False
1,CG,181107,1106,318,1424,82,63.634334564208984,51.16288757324219,0.0,2.381171829787053e-39,5.358908838269785,1.5466481656260218,7298274717335552,7298279012302848,7298283307270144,3.6058331777346035e-308,3.6058352997303944e-308,3.6058374217261854e-308,0.0,2.3811816388763033e-39,0,1699269,0.7760284702952315,0.021985583495359395,beta,0.11373967199884027,0.11083746893189861,0.4902439256993264,0.47852396478111575,0.5321601233946237,3.048432260944718e-17,True
1,CG,181108,486,125,611,49,38.57413864135742,31.880348205566406,-524288.0,9.300417907723811e-42,3.3940434781040207,0.9173458693897704,28509086941184,28509103718400,28509120495616,1.40853853190785e-310,1.40853936081246e-310,1.40854018971706e-310,-8589934592.0,9.300417907723811e-42,3506438144,6637,0.787227319211376,0.03153609275088868,beta,0.23923571185905768,0.18194002891726613,0.4775510204081632,0.014660319051948733,0.15601891083550573,7.867635212031716e-10,True
1,CG,181109,1038,366,1404,81,59.83702850341797,45.75169372558594,-8.240038386493312e+27,3.5032461608120427e-44,6.6280816436314876,2.3441990086987583,111364407296,111364472832,111364538368,5.50214249517e-313,5.5021457331e-313,5.502148971e-313,-8.510837770086989e+27,3.5032461608120427e-44,3990683648,25,0.7387287469557774,0.019354507971235613,beta,0.09520102118202978,0.07740761110489824,0.4815797212268984,0.910067733154994,1.4335477779788375,1.92855945859297e-16,True
1,CG,181110,457,181,638,50,35.37482833862305,26.91583251953125,2.4596102423164905e-23,0.0,3.0918880196689726,1.2782929322668115,435020288,435020544,435020800,2.14928959e-315,2.149290855e-315,2.14929212e-315,2.4598929700649218e-23,0.0,435022080,0,0.707496566772461,0.038535977954903794,normal,0.12475034458846446,0.126733826866955,0.3640464103437835,0.8357761963925953,0.7961549255993532,7.020440958490311e-06,True
1,CG,181119,1248,95,1343,80,74.0845947265625,69.43509674072266,2.3812390921133406e-39,0.0,5.120403463268047,0.40884696421081257,1699310,1699311,1699312,8.39572e-318,8.395727e-318,8.39573e-318,2.381248901202591e-39,0.0,1699317,0,0.9260574340820312,0.010487430927025402,beta,0.37976895356713125,0.08904075781086584,0.7052096367293385,3.8046804116513925e-10,1.1000058411471663,1.1083655416683395e-34,True
1,CG,181120,523,49,572,46,42.046085357666016,39.01106262207031,9.300417907723811e-42,-1.661534994731145e+35,4.666967324761564,0.43887059362839403,18086456103519918573,18158513697557846509,18230571291595774445,-8.37116099365505e+298,-5.486124068801774e+303,3.279e-320,9.301819206188136e-42,2.350988701644575e-38,6638,33554432,0.9140453338623047,0.012867433193767082,beta,0.45052447353080133,0.14497722375739586,0.6558373191438293,3.106582943202546e-08,0.576703677004704,2.60898886257245e-17,True
1,CG,181139,1113,104,1217,79,72.18238830566406,66.90208435058594,3.5032461608120427e-44,-1.036774782901506e+28,5.008215004771941,0.47302487470621235,17151677705863823385,17151959180840534041,17152240655817244697,-1.1747898068226225e+222,-1.219974030161954e+222,-1.2651582535012855e+222,3.5032461608120427e-44,-1.0909346596202414e+28,25,3993894912,0.9137011177932159,0.012166095778419561,beta,0.4217566778705827,0.13460749595194632,0.6495189220729995,2.49049532191202e-12,0.22838510637596376,4.5043288329737505e-29,True
1,CG,181140,470,34,504,43,40.0515251159668,37.713653564453125,0.0,2.461589336555509e-23,5.185915894475376,0.3817717982348082,1868451786126262272,1868452885637890048,1868453985149517824,8.850671196471411e-184,8.851820335811384e-184,8.852969475151357e-184,0.0,2.4618720643039402e-23,0,435034624,0.9314308166503906,0.009724495657012864,beta,0.5166090883112303,0.1548763135232788,0.6943019441111749,4.3061299626509394e-10,0.5073195020840815,3.959349443035291e-18,True
1,CG,181147,1142,27,1169,77,75.3120346069336,73.83918762207031,0.0,2.3813077557380925e-39,7.970047906873626,0.17863234100762787,7298691329163264,7298695624130560,7298699919097856,3.606039011326327e-308,3.606041133322118e-308,3.606043255317909e-308,0.0,2.3813175648273428e-39,0,1699366,0.9780783715186181,0.002343624446932848,beta,0.5736124177810393,0.3426984470552298,0.8282215967470647,3.944651886740839e-22,5.5894023119203385e-08,5.3055454656919494e-46,False
1,CG,181148,456,19,475,42,40.01730728149414,38.4169921875,1.1368683772161603e-13,9.301819206188136e-42,5.131623558894277,0.25425080685121315,28510714331136,28510731108352,28510747885568,1.4086189356546e-310,1.4086197645592e-310,1.40862059346383e-310,1.862645149230957e-09,9.301819206188136e-42,838860800,6638,0.9527930305117652,0.007043431947430872,beta,0.5957436837937076,0.19278065200008798,0.7402266229855459,4.515046476048109e-13,0.17629453666679362,4.101768152149226e-20,True
1,CG,181150,1051,79,1130,75,69.576416015625,65.2398681640625,-1.40815679468712e+28,3.5032461608120427e-44,5.700248925374004,0.4443427895404439,111370764288,111370829824,111370895360,5.5024565723e-313,5.5024598102e-313,5.5024630481e-313,-1.4623166714058554e+28,3.5032461608120427e-44,3997040640,25,0.927685546875,0.009389630040606937,beta,0.3677708920810182,0.08240959086053407,0.7073851157879283,6.179552382041899e-09,1.3766891672801393,1.0100118174035099e-32,True
1,CG,181151,439,23,462,41,38.88513946533203,37.16046905517578,2.4635280411161802e-23,0.0,5.653868499403985,0.3074990477596785,435045120,435045376,435045632,2.149412276e-315,2.14941354e-315,2.149414806e-315,2.4638107688646114e-23,0.0,435046912,0,0.9484180357398057,0.00702753659992954,beta,0.5699588986944071,0.13956899412266754,0.726865113182329,1.0797962820122118e-11,0.8030382478641278,6.123378101186465e-19,True
1,CG,181153,1039,55,1094,75,71.3337631225586,68.19769287109375,2.38137501806438e-39,0.0,8.3731400909219,0.4303420096957292,1699407,1699408,1699409,8.3962e-318,8.396206e-318,8.39621e-318,2.3813848271536304e-39,0.0,1699414,0,0.9511168416341146,0.00474255929851007,beta,0.47289815932199936,0.11253552646037779,0.775130706317451,1.0806744095315418e-14,0.5964872986074802,2.8949597465617215e-39,True
1,CG,181154,464,8,472,42,41.3476676940918,40.77994918823242,9.301819206188136e-42,3.602879701896397e+16,7.301739743258424,0.11519780895748002,6629298651489376750,6701356245527304686,6773413839565232622,4.091738259876208e+149,2.681561585992472e+154,1.7573882009960264e+159,9.301819206188136e-42,5.902958103587057e+20,6638,1660944384,0.984468278430757,0.0018166330805570743,beta,0.5779248632380779,0.44684921611828,0.8488908293739499,2.6157610376364185e-12,2.078726337992455e-07,2.05812011899855e-26,False
1,CG,181159,1049,30,1079,74,72.12156677246094,70.48632049560547,3.5032461608120427e-44,-1.7872759317182678e+28,8.028592810431094,0.20910770772735918,17178980778604757017,17179262253581467673,17179543728558178329,-7.807833793036505e+223,-8.097012822408227e+223,-8.386191851779948e+223,3.5032461608120427e-44,-1.8414358084370032e+28,25,4000251904,0.9746157671954181,0.0026781419770941675,beta,0.560529126004407,0.299888166661657,0.8064632590246884,2.553453759608396e-20,6.630855751798565e-06,6.285126817701557e-42,False
1,CG,181160,408,13,421,37,35.76547622680664,34.74198532104492,0.0,2.4655071353551987e-23,5.641498981461937,0.1947286977222148,1868558438754156544,1868559538265784320,1868560637777412096,8.962137712448784e-184,8.963286851788757e-184,8.96443599112873e-184,0.0,2.46578986310363e-23,0,435059456,0.9666344926163957,0.004717843204497838,beta,0.6273728189159945,0.28138433119404327,0.7752985425806647,8.968766748278239e-13,0.011415146576462447,1.9249725320187214e-19,False
1,CG,181169,753,85,838,66,59.264892578125,53.941123962402344,0.0,2.381443681689132e-39,6.488876549266914,0.737422759165337,7299107940990976,7299112235958272,7299116530925568,3.6062448449180507e-308,3.6062469669138417e-308,3.6062490889096327e-308,0.0,2.3814534907783823e-39,0,1699463,0.8979529178503788,0.011139088396703738,beta,0.2875911509749435,0.13359469285908454,0.6544729207978575,7.254887432537928e-05,0.3789186321333792,1.1142064609958176e-24,True
1,CG,181170,338,18,356,33,31.198938369750977,29.735002517700195,-2.465190328815662e-32,9.301819206188136e-42,5.590861722602286,0.32275093496033286,28512341721088,28512358498304,28512375275520,1.4086993394014e-310,1.408700168306e-310,1.4087009972106e-310,-4.0389678347315804e-28,9.301819206188136e-42,2466250752,6638,0.9454223748409387,0.007463378489191985,beta,0.5286363847264949,0.13335048945754402,0.7205508122235332,3.9073168316992944e-08,1.2004860232797772,5.250385688046701e-15,True
1,CG,181171,560,257,817,65,45.00077438354492,32.721126556396484,-2.3366118241511553e+28,3.5032461608120427e-44,5.33388084113327,2.370481126478524,111377121280,111377186816,111377252352,5.50277064944e-313,5.50277388735e-313,5.50277712526e-313,-2.444931577588626e+28,3.5032461608120427e-44,4003397632,25,0.6923196059006911,0.024472002655542946,normal,0.0948388186809146,0.10695265318027708,0.43985982738516227,1.205254933262419,0.8937152904074177,4.771990802785859e-11,True
1,CG,181172,222,105,327,30,20.04703140258789,14.485157012939453,2.4674458399158698e-23,0.0,3.276725716827489,1.6268317990316818,435069952,435070208,435070464,2.149534963e-315,2.149536227e-315,2.14953749e-315,2.467728567664301e-23,0.0,435071744,0,0.668234380086263,0.037553152105561594,beta,0.144433267168943,0.12698522157469405,0.36033502976036286,1.1173981529399244,1.4373372204456478,0.0016546170952719055,True
1,CG,181174,672,92,764,61,53.51025390625,47.81813049316406,2.3815109440154196e-39,0.0,5.57936630537607,0.7809351281439154,1699504,1699505,1699506,8.39668e-318,8.396685e-318,8.39669e-318,2.38152075310467e-39,0.0,1699511,0,0.8772172771516393,0.014633521030509418,beta,0.2782081160191674,0.1528776610304069,0.6294521344998527,0.00031704214329005497,0.23102459604823597,4.067231633009092e-21,True
1,CG,181175,237,18,255,25,23.29560089111328,21.852310180664062,9.301819206188136e-42,-0.0078125,8.872416407526652,0.6491413846478232,13618885273168386542,13690942867206314478,13763000461244242414,-2.000000000002948,-131072.0000001932,-8589934592.012661,9.301819206188136e-42,-128.0,6638,3288334336,0.9318240356445312,0.006037889397606151,beta,0.3860886676189561,0.15826989967306004,0.7604248649939915,0.002318282655146115,1.1165580895848448,1.1107291726975648e-12,True
1,CG,181176,538,188,726,58,43.49924850463867,34.150333404541016,3.5032461608120427e-44,-3.0948500982134507e+28,4.501221710765757,1.5005109213870453,17206283851345690649,17206565326322401305,17206846801299111961,-5.182088206341265e+225,-5.367162785139167e+225,-5.552237363937069e+225,3.5032461608120427e-44,-3.2031698516509215e+28,25,4006608896,0.7499870431834254,0.02678001119028108,beta,0.10231718053450012,0.06589049264861091,0.44886262405734256,1.1565673666553216,1.9255553766063571,2.8313037060277693e-10,True
1,CG,181177,202,67,269,26,19.432771682739258,15.43455696105957,0.0,2.4694249341548883e-23,3.1280391873716935,1.057108469352066,1868665091382050816,1868666190893678592,1868667290405306368,9.073604228426157e-184,9.07475336776613e-184,9.075902507106103e-184,0.0,2.4697076619033195e-23,0,435084288,0.7474142954899714,0.03640902417550165,beta,0.18350874035410547,0.10392793274156342,0.4224281935718576,0.6906844644904971,1.8830504349159547,0.00037339424755885204,True
1,CG,181179,628,50,678,57,52.74263381958008,49.22891616821289,0.0,2.3815796076401715e-39,7.487906682835841,0.6044210985498983,7299524552818688,7299528847785984,7299533142753280,3.6064506785097744e-308,3.6064528005055653e-308,3.6064549225013563e-308,0.0,2.3815894167294218e-39,0,1699560,0.9253093652557909,0.007601127619618556,beta,0.38891352663047596,0.1525746597668527,0.709384274881721,1.2988310345085544e-07,0.28143228533126224,4.870283011897785e-25,True
1,CG,181180,196,6,202,20,19.399999618530273,18.886171340942383,-6.189700196426902e+26,9.301819206188136e-42,6.897052220944058,0.2133110332450911,28513969111040,28513985888256,28514002665472,1.40877974314815e-310,1.40878057205276e-310,1.40878140095736e-310,-1.0141204801825835e+31,9.301819206188136e-42,4093640704,6638,0.9699999809265136,0.0035880042628233873,beta,0.5719228679369279,0.28013763413800186,0.8312538090722997,8.314277721218415e-06,0.17327580354371835,3.9669584721854475e-12,True
